seq_id,start,end,strand,gene_id,gene_name,gene_biotype,gene_class,source,category,length
3,48840301,48875581,-,ENSGALG00010005203,,protein_coding,CODING,reference,REF,35281
3,48905826,48917608,-,ENSGALG00010005213,,protein_coding,CODING,reference,REF,11783
3,48937676,48957298,-,ENSGALG00010005216,,protein_coding,CODING,reference,REF,19623
3,48958344,48989584,-,ENSGALG00010007190,,protein_coding,CODING,reference,REF,31241
3,48990574,48997458,-,ENSGALG00010005224,,protein_coding,CODING,reference,REF,6885
3,49022313,49080975,-,ENSGALG00010007201,,protein_coding,CODING,reference,REF,58663
3,49134207,49155513,+,ENSGALG00010005226,,protein_coding,CODING,reference,REF,21307
3,49169879,49178149,+,ENSGALG00010005240,,protein_coding,CODING,reference,REF,8271
3,49283306,49289383,-,ENSGALG00010005244,,protein_coding,CODING,reference,REF,6078
3,49292300,49305876,-,ENSGALG00010005251,,protein_coding,CODING,reference,REF,13577
3,49310380,49393488,-,ENSGALG00010006411,,protein_coding,CODING,reference,REF,83109
3,49602645,49609424,+,ENSGALG00010006635,,protein_coding,CODING,reference,REF,6780
3,49723439,49746794,+,ENSGALG00010005256,,protein_coding,CODING,reference,REF,23356
3,49760756,49820696,-,ENSGALG00010005277,,protein_coding,CODING,reference,REF,59941
3,49842741,49904317,-,ENSGALG00010005288,,protein_coding,CODING,reference,REF,61577
3,49983830,50040099,+,ENSGALG00010005305,,protein_coding,CODING,reference,REF,56270
3,50186382,50271672,+,ENSGALG00010005307,,protein_coding,CODING,reference,REF,85291
3,50271239,50298692,-,ENSGALG00010005322,,protein_coding,CODING,reference,REF,27454
3,50279126,50284139,+,ENSGALG00010005328,,protein_coding,CODING,reference,REF,5014
3,50311918,50356101,-,ENSGALG00010005345,,protein_coding,CODING,reference,REF,44184
3,50839964,51157258,+,ENSGALG00010004101,,protein_coding,CODING,reference,REF,317295
3,51211046,51232848,-,ENSGALG00010006070,,protein_coding,CODING,reference,REF,21803
3,51252997,51362586,+,ENSGALG00010006081,,protein_coding,CODING,reference,REF,109590
3,51372551,51455373,+,ENSGALG00010006157,,protein_coding,CODING,reference,REF,82823
3,51467552,51531393,+,ENSGALG00010004372,,protein_coding,CODING,reference,REF,63842
3,51534717,51557865,-,ENSGALG00010004408,,protein_coding,CODING,reference,REF,23149
3,51557391,51565832,+,ENSGALG00010004440,,protein_coding,CODING,reference,REF,8442
3,51568039,51703389,+,ENSGALG00010004477,,protein_coding,CODING,reference,REF,135351
3,51724566,51758186,+,ENSGALG00010005475,,protein_coding,CODING,reference,REF,33621
3,51758116,51769040,-,ENSGALG00010005503,,protein_coding,CODING,reference,REF,10925
3,51767830,51793914,+,ENSGALG00010005521,,protein_coding,CODING,reference,REF,26085
3,51793631,51832386,-,ENSGALG00010005548,,protein_coding,CODING,reference,REF,38756
3,51832151,51905969,+,ENSGALG00010005558,,protein_coding,CODING,reference,REF,73819
3,51913636,51927751,+,ENSGALG00010005560,,protein_coding,CODING,reference,REF,14116
3,51929085,51972747,+,ENSGALG00010005588,,protein_coding,CODING,reference,REF,43663
3,51976196,51984354,-,ENSGALG00010005602,,protein_coding,CODING,reference,REF,8159
3,51985186,51994416,-,ENSGALG00010006833,,protein_coding,CODING,reference,REF,9231
3,52000278,52120751,-,ENSGALG00010005618,,protein_coding,CODING,reference,REF,120474
3,52121669,52133518,+,ENSGALG00010005645,,protein_coding,CODING,reference,REF,11850
3,52125210,52150586,-,ENSGALG00010005694,,protein_coding,CODING,reference,REF,25377
3,52150600,52161252,+,ENSGALG00010005712,,protein_coding,CODING,reference,REF,10653
3,52188017,52308917,-,ENSGALG00010005748,,protein_coding,CODING,reference,REF,120901
3,52434090,52459130,+,ENSGALG00010005758,,protein_coding,CODING,reference,REF,25041
3,52548764,52661529,-,ENSGALG00010005792,,protein_coding,CODING,reference,REF,112766
3,52691374,52722688,-,ENSGALG00010005817,,protein_coding,CODING,reference,REF,31315
3,52730739,52747097,+,ENSGALG00010005824,,protein_coding,CODING,reference,REF,16359
3,53657066,53674953,+,ENSGALG00010005905,,protein_coding,CODING,reference,REF,17888
3,53675363,53712499,+,ENSGALG00010005941,,protein_coding,CODING,reference,REF,37137
3,53724247,53749354,-,ENSGALG00010005969,,protein_coding,CODING,reference,REF,25108
3,53774897,53779028,-,ENSGALG00010005975,,protein_coding,CODING,reference,REF,4132
3,53796547,53862794,+,ENSGALG00010004214,,protein_coding,CODING,reference,REF,66248
3,53868061,53876594,-,ENSGALG00010004217,,protein_coding,CODING,reference,REF,8534
3,53894401,54057254,+,ENSGALG00010004233,,protein_coding,CODING,reference,REF,162854
3,54072269,54077483,-,ENSGALG00010004239,,protein_coding,CODING,reference,REF,5215
3,54090189,54171012,-,ENSGALG00010004245,,protein_coding,CODING,reference,REF,80824
3,54195286,54205867,+,ENSGALG00010004108,,protein_coding,CODING,reference,REF,10582
3,54211121,54230821,+,ENSGALG00010006794,,protein_coding,CODING,reference,REF,19701
3,54262293,54283958,-,ENSGALG00010006025,,protein_coding,CODING,reference,REF,21666
3,54391514,54392335,+,ENSGALG00010006374,,protein_coding,CODING,reference,REF,822
3,54493042,54515567,+,ENSGALG00010005291,,protein_coding,CODING,reference,REF,22526
3,54522154,54527584,+,ENSGALG00010005297,,protein_coding,CODING,reference,REF,5431
3,54554219,54574949,+,ENSGALG00010005314,,protein_coding,CODING,reference,REF,20731
3,54602841,54606423,-,ENSGALG00010005318,,protein_coding,CODING,reference,REF,3583
3,54610287,54645859,-,ENSGALG00010005336,,protein_coding,CODING,reference,REF,35573
3,54651496,54747387,+,ENSGALG00010005342,,protein_coding,CODING,reference,REF,95892
3,54749395,54855588,+,ENSGALG00010005364,,protein_coding,CODING,reference,REF,106194
3,54855464,54881784,-,ENSGALG00010005378,,protein_coding,CODING,reference,REF,26321
3,54888335,54933120,+,ENSGALG00010005412,,protein_coding,CODING,reference,REF,44786
3,54893327,54915615,+,ENSGALG00010005401,,protein_coding,CODING,reference,REF,22289
3,54948945,55112428,-,ENSGALG00010005437,,protein_coding,CODING,reference,REF,163484
3,55261956,55352944,+,ENSGALG00010005462,,protein_coding,CODING,reference,REF,90989
3,55375434,55401814,-,ENSGALG00010005884,,protein_coding,CODING,reference,REF,26381
3,55443973,55510926,+,ENSGALG00010004639,,protein_coding,CODING,reference,REF,66954
3,55511954,55523125,+,ENSGALG00010006336,,protein_coding,CODING,reference,REF,11172
3,55867355,55875340,+,ENSGALG00010006359,,protein_coding,CODING,reference,REF,7986
3,55898766,55929668,+,ENSGALG00010005990,,protein_coding,CODING,reference,REF,30903
3,55932410,55942879,-,ENSGALG00010006173,,protein_coding,CODING,reference,REF,10470
3,55946987,55958774,-,ENSGALG00010006187,,protein_coding,CODING,reference,REF,11788
3,56074460,56228390,-,ENSGALG00010006239,,protein_coding,CODING,reference,REF,153931
3,56448018,56452115,-,ENSGALG00010004255,,protein_coding,CODING,reference,REF,4098
3,56452356,56471406,+,ENSGALG00010004285,,protein_coding,CODING,reference,REF,19051
3,56472979,56477813,+,ENSGALG00010004291,,protein_coding,CODING,reference,REF,4835
3,56481082,56488768,+,ENSGALG00010004300,,protein_coding,CODING,reference,REF,7687
3,56491731,56508042,+,ENSGALG00010006816,,protein_coding,CODING,reference,REF,16312
3,56506454,56509174,+,ENSGALG00010004319,,protein_coding,CODING,reference,REF,2721
3,56517063,56518091,+,ENSGALG00010006365,,protein_coding,CODING,reference,REF,1029
3,56525114,56526595,+,ENSGALG00010004322,,protein_coding,CODING,reference,REF,1482
3,56534412,56623849,+,ENSGALG00010004330,,protein_coding,CODING,reference,REF,89438
3,56584678,56636814,+,ENSGALG00010004350,,protein_coding,CODING,reference,REF,52137
3,56836500,56839468,+,ENSGALG00010004251,,protein_coding,CODING,reference,REF,2969
3,56853963,56904646,-,ENSGALG00010005087,,protein_coding,CODING,reference,REF,50684
3,56920307,56955399,-,ENSGALG00010005104,,protein_coding,CODING,reference,REF,35093
3,56959698,56994551,+,ENSGALG00010005126,,protein_coding,CODING,reference,REF,34854
3,57072266,57145347,-,ENSGALG00010005145,,protein_coding,CODING,reference,REF,73082
3,57117697,57120126,+,ENSGALG00010006368,,protein_coding,CODING,reference,REF,2430
3,57171668,57276215,+,ENSGALG00010005193,,protein_coding,CODING,reference,REF,104548
3,57284869,57285393,-,ENSGALG00010005199,,protein_coding,CODING,reference,REF,525
3,57425668,57484657,-,ENSGALG00010005248,,protein_coding,CODING,reference,REF,58990
3,57512787,57553829,+,ENSGALG00010005257,,protein_coding,CODING,reference,REF,41043
3,57552585,57630749,-,ENSGALG00010005275,,protein_coding,CODING,reference,REF,78165
3,57654282,57667311,+,ENSGALG00010005280,,protein_coding,CODING,reference,REF,13030
3,57674822,57759086,+,ENSGALG00010006066,,protein_coding,CODING,reference,REF,84265
3,57779937,58116736,-,ENSGALG00010004721,,protein_coding,CODING,reference,REF,336800
3,58223355,58613255,+,ENSGALG00010004798,,protein_coding,CODING,reference,REF,389901
3,58630011,58735397,+,ENSGALG00010004808,,protein_coding,CODING,reference,REF,105387
3,58719370,58732356,-,ENSGALG00010004832,,protein_coding,CODING,reference,REF,12987
3,58753487,58780094,+,ENSGALG00010004851,,protein_coding,CODING,reference,REF,26608
3,58787253,58799641,+,ENSGALG00010004872,,protein_coding,CODING,reference,REF,12389
3,58844623,58881501,+,ENSGALG00010004113,,protein_coding,CODING,reference,REF,36879
3,58868865,58896959,-,ENSGALG00010004211,,protein_coding,CODING,reference,REF,28095
3,58919016,58978658,-,ENSGALG00010004212,,protein_coding,CODING,reference,REF,59643
3,59198365,59260450,-,ENSGALG00010006266,,protein_coding,CODING,reference,REF,62086
3,59351463,59398351,-,ENSGALG00010006281,,protein_coding,CODING,reference,REF,46889
3,59398000,59412267,+,ENSGALG00010006301,,protein_coding,CODING,reference,REF,14268
3,59404054,59412544,-,ENSGALG00010006344,,protein_coding,CODING,reference,REF,8491
3,59414066,59499575,-,ENSGALG00010004087,,protein_coding,CODING,reference,REF,85510
3,59516671,59527629,-,ENSGALG00010004892,,protein_coding,CODING,reference,REF,10959
3,59684023,59717451,+,ENSGALG00010004928,,protein_coding,CODING,reference,REF,33429
3,59718946,59779277,-,ENSGALG00010004958,,protein_coding,CODING,reference,REF,60332
3,59797350,59846329,-,ENSGALG00010004977,,protein_coding,CODING,reference,REF,48980
3,59898236,60415831,-,ENSGALG00010005010,,protein_coding,CODING,reference,REF,517596
3,60472437,60679684,+,ENSGALG00010005075,,protein_coding,CODING,reference,REF,207248
3,60734686,60787569,-,ENSGALG00010012755,,protein_coding,CODING,reference,REF,52884
3,60847571,60861466,-,ENSGALG00010012761,,protein_coding,CODING,reference,REF,13896
3,60861543,60867071,-,ENSGALG00010012780,,protein_coding,CODING,reference,REF,5529
3,60876209,60933133,-,ENSGALG00010012837,,protein_coding,CODING,reference,REF,56925
3,60953779,60967498,+,ENSGALG00010012848,,protein_coding,CODING,reference,REF,13720
3,60968000,60990044,-,ENSGALG00010012875,,protein_coding,CODING,reference,REF,22045
3,61344495,61440467,-,ENSGALG00010012939,,protein_coding,CODING,reference,REF,95973
3,61467090,61550652,+,ENSGALG00010012959,,protein_coding,CODING,reference,REF,83563
3,61581822,61586363,+,ENSGALG00010015173,,protein_coding,CODING,reference,REF,4542
3,62133744,62278838,+,ENSGALG00010014922,,protein_coding,CODING,reference,REF,145095
3,62340535,62403869,+,ENSGALG00010015017,,protein_coding,CODING,reference,REF,63335
3,62408391,62466937,+,ENSGALG00010015028,,protein_coding,CODING,reference,REF,58547
3,62429535,62452862,-,ENSGALG00010015080,,protein_coding,CODING,reference,REF,23328
3,62503298,62645520,+,ENSGALG00010015123,,protein_coding,CODING,reference,REF,142223
3,62583567,62593316,-,ENSGALG00010015134,,protein_coding,CODING,reference,REF,9750
3,62751673,63001451,-,ENSGALG00010015035,,protein_coding,CODING,reference,REF,249779
3,63036953,63051825,-,ENSGALG00010012629,,protein_coding,CODING,reference,REF,14873
3,63053540,63063711,-,ENSGALG00010014560,,protein_coding,CODING,reference,REF,10172
3,63073010,63101177,+,ENSGALG00010012341,,protein_coding,CODING,reference,REF,28168
3,63110025,63157959,-,ENSGALG00010012354,,protein_coding,CODING,reference,REF,47935
3,63172088,63244625,+,ENSGALG00010012360,,protein_coding,CODING,reference,REF,72538
3,63254132,63261636,-,ENSGALG00010012376,,protein_coding,CODING,reference,REF,7505
3,63386429,63420634,-,ENSGALG00010012330,,protein_coding,CODING,reference,REF,34206
3,63438594,63450277,+,ENSGALG00010014624,,protein_coding,CODING,reference,REF,11684
3,63452928,63459519,+,ENSGALG00010014653,,protein_coding,CODING,reference,REF,6592
3,63456678,63477067,-,ENSGALG00010014707,,protein_coding,CODING,reference,REF,20390
3,63476834,63483650,+,ENSGALG00010014734,,protein_coding,CODING,reference,REF,6817
3,63490658,63500492,+,ENSGALG00010014764,,protein_coding,CODING,reference,REF,9835
3,63501411,63514490,-,ENSGALG00010014812,,protein_coding,CODING,reference,REF,13080
3,63512513,63541414,+,ENSGALG00010014830,,protein_coding,CODING,reference,REF,28902
3,63513391,63517210,-,ENSGALG00010014851,,protein_coding,CODING,reference,REF,3820
3,63531143,63539040,-,ENSGALG00010014866,,protein_coding,CODING,reference,REF,7898
3,63546020,63549195,-,ENSGALG00010014873,,protein_coding,CODING,reference,REF,3176
3,63561810,63595266,-,ENSGALG00010012650,,protein_coding,CODING,reference,REF,33457
3,63601640,63727019,-,ENSGALG00010012690,,protein_coding,CODING,reference,REF,125380
3,63657722,63709797,+,ENSGALG00010012719,,protein_coding,CODING,reference,REF,52076
3,63742019,63788858,+,ENSGALG00010014602,,protein_coding,CODING,reference,REF,46840
3,64230605,64232241,-,ENSGALG00010013350,,protein_coding,CODING,reference,REF,1637
3,64371755,64466333,+,ENSGALG00010013363,,protein_coding,CODING,reference,REF,94579
3,64512299,64537250,+,ENSGALG00010013392,,protein_coding,CODING,reference,REF,24952
3,64579707,64583671,-,ENSGALG00010013402,,protein_coding,CODING,reference,REF,3965
3,64821407,64835310,-,ENSGALG00010013411,,protein_coding,CODING,reference,REF,13904
3,65400754,65497107,+,ENSGALG00010013458,,protein_coding,CODING,reference,REF,96354
3,65501191,65517027,+,ENSGALG00010013508,,protein_coding,CODING,reference,REF,15837
3,65514235,65517034,-,ENSGALG00010015164,,protein_coding,CODING,reference,REF,2800
3,65520189,65521347,-,ENSGALG00010013521,,protein_coding,CODING,reference,REF,1159
3,65580416,65709840,+,ENSGALG00010013604,,protein_coding,CODING,reference,REF,129425
3,65717776,65744724,+,ENSGALG00010013651,,protein_coding,CODING,reference,REF,26949
3,65774757,65889836,+,ENSGALG00010013664,,protein_coding,CODING,reference,REF,115080
3,65892883,65900413,-,ENSGALG00010013679,,protein_coding,CODING,reference,REF,7531
3,65905700,65968666,-,ENSGALG00010013720,,protein_coding,CODING,reference,REF,62967
3,65988645,66000276,-,ENSGALG00010013760,,protein_coding,CODING,reference,REF,11632
3,66000629,66006465,-,ENSGALG00010013794,,protein_coding,CODING,reference,REF,5837
3,66011561,66040525,-,ENSGALG00010013814,,protein_coding,CODING,reference,REF,28965
3,66067216,66181442,+,ENSGALG00010013842,,protein_coding,CODING,reference,REF,114227
3,66212845,66256623,+,ENSGALG00010013930,,protein_coding,CODING,reference,REF,43779
3,66266583,66310970,+,ENSGALG00010013944,,protein_coding,CODING,reference,REF,44388
3,66318179,66355655,-,ENSGALG00010013976,,protein_coding,CODING,reference,REF,37477
3,66355447,66435829,+,ENSGALG00010014030,,protein_coding,CODING,reference,REF,80383
3,66454110,66455877,-,ENSGALG00010015168,,protein_coding,CODING,reference,REF,1768
3,66483508,66550149,-,ENSGALG00010014089,,protein_coding,CODING,reference,REF,66642
3,66550456,66606608,+,ENSGALG00010014124,,protein_coding,CODING,reference,REF,56153
3,66608159,66616005,+,ENSGALG00010014135,,protein_coding,CODING,reference,REF,7847
3,66621607,66630766,+,ENSGALG00010014142,,protein_coding,CODING,reference,REF,9160
3,66636215,66647828,+,ENSGALG00010014156,,protein_coding,CODING,reference,REF,11614
3,66649454,66762794,-,ENSGALG00010014210,,protein_coding,CODING,reference,REF,113341
3,66824452,66837803,+,ENSGALG00010014244,,protein_coding,CODING,reference,REF,13352
3,66840880,66902747,-,ENSGALG00010014288,,protein_coding,CODING,reference,REF,61868
3,66995621,67015893,-,ENSGALG00010014302,,protein_coding,CODING,reference,REF,20273
3,67061695,67062105,+,ENSGALG00010014309,,protein_coding,CODING,reference,REF,411
3,67087553,67151746,-,ENSGALG00010014346,,protein_coding,CODING,reference,REF,64194
3,67156888,67182701,+,ENSGALG00010014380,,protein_coding,CODING,reference,REF,25814
3,67175750,67196050,-,ENSGALG00010014453,,protein_coding,CODING,reference,REF,20301
3,67232593,67244698,+,ENSGALG00010014487,,protein_coding,CODING,reference,REF,12106
3,67259744,67315245,+,ENSGALG00010014504,,protein_coding,CODING,reference,REF,55502
3,67324553,67378322,+,ENSGALG00010014550,,protein_coding,CODING,reference,REF,53770
3,67414932,67524880,-,ENSGALG00010012445,,protein_coding,CODING,reference,REF,109949
3,67540818,67654809,+,ENSGALG00010012466,,protein_coding,CODING,reference,REF,113992
3,67658931,67685263,+,ENSGALG00010012529,,protein_coding,CODING,reference,REF,26333
3,67690060,67696905,-,ENSGALG00010012569,,protein_coding,CODING,reference,REF,6846
3,67704185,67709734,+,ENSGALG00010012582,,protein_coding,CODING,reference,REF,5550
3,67792338,67804337,-,ENSGALG00010013016,,protein_coding,CODING,reference,REF,12000
3,67804349,67826550,+,ENSGALG00010013076,,protein_coding,CODING,reference,REF,22202
3,67825848,67923996,-,ENSGALG00010013160,,protein_coding,CODING,reference,REF,98149
3,67937179,68011044,+,ENSGALG00010013247,,protein_coding,CODING,reference,REF,73866
3,68037917,68144103,-,ENSGALG00010013292,,protein_coding,CODING,reference,REF,106187
3,68405661,68504364,+,ENSGALG00010013317,,protein_coding,CODING,reference,REF,98704
3,68535964,68543072,+,ENSGALG00010013335,,protein_coding,CODING,reference,REF,7109
3,68548921,68575797,+,ENSGALG00010015800,,protein_coding,CODING,reference,REF,26877
3,68589642,68683082,-,ENSGALG00010013340,,protein_coding,CODING,reference,REF,93441
3,68714149,68758256,+,ENSGALG00010012419,,protein_coding,CODING,reference,REF,44108
